gene_id	Op_Prot_Nat_A	Op_Prot_Nat_B	Op_Prot_Nat_C	Tr_Prot_Nat_A	Tr_Prot_Nat_B	Tr_Prot_Nat_C	Tr_Prot_Alk_A	Tr_Prot_Alk_B	Tr_Prot_Alk_C
evm.model.scaffold31.154	3.52	4.51	3.35	5.4	3.23	4.09	3.2	3.34	3.94
evm.model.scaffold31.153	0	0	0	0	0	0	0	0	0
evm.model.scaffold31.152	51.71	46.28	41.34	59.68	60.7	43.61	46.27	54.18	47.52
evm.model.scaffold31.151	10.24	9.89	9.22	13.49	14.04	9.91	10.43	15.2	10.95
evm.model.scaffold31.150	0.05	1.56	0.81	0.7	2.81	1.08	1.25	5.08	2.48
evm.model.scaffold31.15	0.06	0.37	0.69	0.08	0.27	0.75	0.32	0.33	0.51
evm.model.scaffold31.149	8.97	8.89	10.4	10.71	11.84	10.06	7.83	12.36	10.5
evm.model.scaffold31.148	25.26	29.11	27.35	34.19	33.04	32.66	25.99	34.7	27.33
evm.model.scaffold31.147	3511.13	4870.16	5791.42	1965.12	1432.59	4105.84	4396.3	2080.55	3247.65
evm.model.scaffold31.146	1600.26	2756.29	3354.4	1148.72	705.76	3229.29	1886.64	1071.29	2092.07
evm.model.scaffold31.145	0.36	1.94	1.44	0.17	0.42	0.65	0.04	0.66	0.46
evm.model.scaffold31.144	21.63	20.37	20.85	26.56	23.42	21	14.87	26.27	18.7
evm.model.scaffold31.143	38.12	32.5	41.62	54.08	39.71	25.75	23.48	46.19	30.06
evm.model.scaffold31.142	25.82	13.42	10.35	25.32	17.88	11.97	27.21	14.31	11.03
evm.model.scaffold31.141	8.67	7.33	8.47	20.11	5.55	1.45	5.06	11.14	5.92
evm.model.scaffold31.140	139.09	128.36	142.92	184.77	167.75	141.11	117.53	169.23	143.41
evm.model.scaffold31.14	0	1.19	0.93	1.48	3.3	1.87	2.28	6.6	2.78
evm.model.scaffold31.139	41.09	32.78	33.13	36.67	48.03	36.67	32.58	40.24	33.22
evm.model.scaffold31.138	6.04	12.79	5.2	13.72	17.56	7.87	10.08	14.29	8.18
evm.model.scaffold31.137	160.97	150.17	149.7	203.59	205.25	138.78	140.41	196.04	169.41
evm.model.scaffold31.136	44.61	53.64	46.92	78.53	58.49	45.6	40.98	64.12	41.51
evm.model.scaffold31.135	44.05	46.5	41.82	56.28	61.35	38.01	51.14	61.66	46.23
evm.model.scaffold31.134	8.16	8.18	7.49	9.57	8.02	7.87	7.1	8.65	7.2
evm.model.scaffold31.133	3.94	3.23	3.57	2.52	3.44	4.55	4.35	4.57	5.04
evm.model.scaffold31.132	1.12	1.1	0.95	1.72	1.17	0.89	1.39	1.51	1.39
evm.model.scaffold31.131	3.17	6.49	5.8	3.05	4.22	6.15	3.1	3.81	4.82
evm.model.scaffold31.130	6.92	8.4	12.07	12.78	6.21	11.45	16.75	10.84	9.26
evm.model.scaffold31.13	1.47	1.69	1.23	1.72	1.66	1.53	1.87	1.66	1.75
evm.model.scaffold31.129	31.21	42.82	31.28	135.12	35.56	97.93	365.05	34.29	107.83
evm.model.scaffold31.128	3.12	1.81	1.73	10.68	3.3	5.77	39.75	3.23	7.26
evm.model.scaffold31.127	0.25	3.13	1.34	3.58	8.1	3.36	5.98	16.29	6.96
evm.model.scaffold31.126	33.68	43.46	37.31	42.18	27.84	79.33	66.93	44.51	52.58
evm.model.scaffold31.125	0.21	6.28	3.12	4.01	13.34	7	9.06	28.68	12.2
evm.model.scaffold31.124	0.77	0.5	0.75	0.76	0.88	0.86	0.68	0.35	1.37
evm.model.scaffold31.123	0.03	4.14	2.15	3.22	10.63	4.78	6.82	17.68	9.25
evm.model.scaffold31.122	2.63	4.93	3.77	5.47	9.88	5.43	6.52	15.67	8.49
evm.model.scaffold31.121	55.24	60.18	51.45	45.58	65.02	53.29	55.9	58.75	64.94
evm.model.scaffold31.120	6.5	13.44	9.68	14.78	20.72	15.67	15.09	33.93	19.9
evm.model.scaffold31.12	0.25	0.72	0.58	1.08	1.5	1.03	1.17	2.98	1.76
evm.model.scaffold31.119	35.53	42.26	32.11	35.11	39.32	29.66	32.52	32.75	33.36
evm.model.scaffold31.118	0	0	0	0	0	0	0	0	0
evm.model.scaffold31.117	0.16	0.5	0.32	0.59	1.05	0.58	0.51	1.46	0.76
evm.model.scaffold31.116	14.23	15.4	13	16.57	15.62	12.72	15.03	15.55	14.89
evm.model.scaffold31.115	27.84	19.07	21.48	30.61	25.77	22.4	19.92	24.77	20.28
evm.model.scaffold31.114	1.32	3.31	1.58	3.26	4.69	3.52	3.26	9.85	5.71
evm.model.scaffold31.113	6	5.79	1.87	1.66	1.33	1.86	1.14	1.47	2.97
evm.model.scaffold31.112	18.13	21.31	18.14	6.91	12.03	13.48	20.16	3.82	15.84
evm.model.scaffold31.111	0.59	6.1	0.14	0.24	7.71	0.08	0.38	46.94	0.5
evm.model.scaffold31.110	4.52	4.26	3.19	4.2	4.47	2.84	4.64	4.66	3.47
evm.model.scaffold31.11	49.51	69.88	46.86	51.83	95.1	58.53	48.87	80.57	44.56
evm.model.scaffold31.109	170.35	118.35	133.73	134.88	197.6	120.33	204.42	457.9	221.36
evm.model.scaffold31.108	258.06	209.74	197.41	217.19	377.34	187.9	349.68	725.4	392.28
evm.model.scaffold31.107	0.12	0	0.02	0.2	0.06	0.08	0.05	0.19	0.05
evm.model.scaffold31.106	30.58	22.11	18.79	38.2	24.81	22.04	36.29	29.67	21.61
evm.model.scaffold31.105	9.91	5.04	5.41	9.73	5.68	5.15	10.18	5.28	5.13
evm.model.scaffold31.104	0	0.69	0.29	1.11	1.84	0.78	1.18	3.85	1.45
evm.model.scaffold31.103	9.15	5.09	2.44	10.91	5.8	2.42	9.97	7.44	1.85
evm.model.scaffold31.102	1363.55	1229.56	1288.78	939.49	1169.82	916.91	1108.8	746.42	735.46
evm.model.scaffold31.101	0	0.12	0	0	0	0	0	0	0
evm.model.scaffold31.100	5.02	4.78	0.96	5.57	7.51	0.8	1.43	0.45	0.44
evm.model.scaffold31.10	475.31	769.04	503.71	402.7	548.54	740.14	683.08	794.35	824.84
evm.model.scaffold31.1	43.59	44.85	43.57	49.39	53.4	42.95	40.67	55	45.65
evm.model.scaffold309.4	24.96	19.53	23.95	26.36	29.29	23.56	19.03	27.38	25.56
evm.model.scaffold309.3	17.35	14.03	14.1	16.79	20.06	16.54	14.7	19.85	17.23
evm.model.scaffold309.2	28.52	29.84	28.76	37.53	37.46	32.16	30.66	37.46	32.44
evm.model.scaffold309.1	90.87	79.36	73.1	103.5	102.5	74.14	76.21	93.56	79.56
evm.model.scaffold306.1	3.2	2.67	2.24	5.24	3.25	1.76	2.54	2.94	1.4
evm.model.scaffold305.9	1.15	0.87	0.97	0.61	0.8	1.33	1.71	0.53	2.64
evm.model.scaffold305.8	0.11	0.07	0.11	0.21	0.11	0.3	0.24	0.37	0.19
evm.model.scaffold305.7	0.73	0.31	0	0.69	0.29	0.4	0.26	0.53	0.47
evm.model.scaffold305.6	0.75	0.19	0.34	0.55	0.18	0.34	0.91	0.44	0.95
evm.model.scaffold305.5	0.33	0.09	0.25	0.3	0.17	0.17	0.47	0.16	0.24
evm.model.scaffold305.4	13.2	36.45	8.12	6.63	14.07	42.9	123.95	100.18	80.14
evm.model.scaffold305.3	215.57	282.34	192.34	225.29	310.43	321.89	509.52	368.79	381.79
evm.model.scaffold305.2	1693.83	2453.85	1902.11	1369.97	2779.14	2682.37	2656.09	2178.94	2677.21
evm.model.scaffold305.10	10.57	9.61	9.41	11.74	12.06	11.08	10.82	12.52	12.13
evm.model.scaffold305.1	1.7	7.78	5.17	7.59	21.38	8.32	11.96	33.65	13.67
evm.model.scaffold304.2	0.56	13.33	9.95	15.43	34.03	18.71	20.1	65.44	30.98
evm.model.scaffold304.1	0.11	8.7	3.44	6.31	20.51	8.22	11.15	37.26	15.34
evm.model.scaffold302.1	77.03	109.81	80.81	76.24	88.67	98.04	66.61	84.4	94.75
evm.model.scaffold301.2	0.45	0	0.64	0	1.06	0.24	0.24	0.24	0.43
evm.model.scaffold301.1	50.4	49.34	45.99	53.38	63.95	52.18	52.63	61.57	53.27
evm.model.scaffold30.99	236.86	267.26	312.3	26.32	117.9	80.73	238.36	122.58	138.16
evm.model.scaffold30.98	7.13	9.12	8.07	9.39	9.24	8.12	9.07	7.61	11.33
evm.model.scaffold30.97	26.38	28.45	28.12	37.63	36.47	27.76	25.54	48.89	31.93
evm.model.scaffold30.96	26.9	22.47	23.77	34.5	30.35	25.36	21.35	29.32	24.46
evm.model.scaffold30.95	0.08	0	0.31	0	0	0.08	0.09	0.18	0.15
evm.model.scaffold30.94	32.79	30.48	31.06	37.66	44.36	29.47	26.2	39.9	31.82
evm.model.scaffold30.93	11.4	9.96	10.36	17.75	16.1	10.3	8.91	12.99	9.06
evm.model.scaffold30.92	9.25	10.43	7.45	13.3	12.79	9.25	7.83	11.45	8.41
evm.model.scaffold30.91	2.23	16.52	5.15	3.65	9.94	2.22	2.65	13.16	1.57
evm.model.scaffold30.90	6.09	6.86	6	9.49	12.62	7.92	8.64	16.65	11.37
evm.model.scaffold30.9	0	0	0	1.35	0.67	0.41	0.41	0.41	0.18
evm.model.scaffold30.89	42.82	37.59	41.04	46.81	39.71	43.88	35.41	45.96	32.19
evm.model.scaffold30.88	5.73	5.34	4.41	6.85	6.65	5.15	4.89	6.6	6.19
evm.model.scaffold30.87	1.3	1.17	0.89	1.64	1.74	0.94	0.91	2.11	1.4
evm.model.scaffold30.86	41	44.1	38.17	48.88	54.07	42.41	36.08	52.29	46.87
evm.model.scaffold30.85	8.95	9.39	9.59	11.32	12.59	8.99	8	12.77	9.55
evm.model.scaffold30.84	78.23	74.5	68.92	91.54	75.94	87.5	68.89	81.62	60.39
evm.model.scaffold30.83	12.35	10.83	11.61	17.19	13.91	18.65	14.94	17.55	14.57
evm.model.scaffold30.82	14.38	11.06	14.81	18.05	11.76	14.92	11.87	13.74	17.85
evm.model.scaffold30.81	10.35	9.27	7.85	10.03	9.8	7.39	5.51	11.57	7.93
evm.model.scaffold30.80	6.16	4.76	4.42	6.96	6.79	4.93	4.88	6.19	5.27
evm.model.scaffold30.8	0	0	0	0	0	0	0	0	0
evm.model.scaffold30.79	0	2.01	1.23	2.24	6.69	2.66	3.13	8.44	4.46
evm.model.scaffold30.78	9.97	8.09	8.6	10.04	11.81	8.01	7.82	9.4	10.12
evm.model.scaffold30.77	0.1	2.19	1.1	2	5.74	3.11	3.42	11.98	5.58
evm.model.scaffold30.76	11.27	12.45	15.06	14.18	15.92	13.54	10.62	15.21	14.12
evm.model.scaffold30.75	3.67	3.61	3.16	3.42	4.18	3.08	3.03	4.51	3.34
evm.model.scaffold30.74	18.46	20.93	20.13	20.34	24.58	23.1	21.68	28.03	24.55
evm.model.scaffold30.73	37.18	55.58	36.15	62.91	53.29	49.15	38.51	32.18	53.27
evm.model.scaffold30.72	0.09	0.11	0.09	0.13	0	0	0	0	0
evm.model.scaffold30.71	2.78	2.56	2.52	3.2	2.49	2.36	2.05	3.13	2.54
evm.model.scaffold30.70	13.96	10.98	11.87	15.86	13.19	14.45	11.65	10.96	18.31
evm.model.scaffold30.7	12.29	11.92	10.93	12.85	12.58	13.45	10.62	13.37	11.31
evm.model.scaffold30.69	7.32	8.88	6.89	10.9	9.55	8.53	6.79	7.52	8.72
evm.model.scaffold30.68	13.8	15.66	17.55	22.7	28.65	18.16	18.66	26.36	27.07
evm.model.scaffold30.67	38.95	42.07	36.39	47.34	52.56	50.97	41.64	50.3	41.59
evm.model.scaffold30.66	0.17	5.99	3.87	6.54	14.55	7.2	9.32	24.49	12.77
evm.model.scaffold30.65	128.35	130.95	107.25	106.01	108.16	112.21	134.79	106.57	122.09
evm.model.scaffold30.64	105.04	117.82	119.26	97.76	118.41	110.81	108.52	108.35	119.02
evm.model.scaffold30.63	11.28	11.32	10.13	12.49	12.98	10.21	10.5	11.7	11.2
evm.model.scaffold30.62	13.73	12.78	12.45	16.67	13.49	13.37	10.09	18.14	13.3
evm.model.scaffold30.61	34.23	42.9	31.56	37.55	36.09	36.96	30.22	30.92	33.41
evm.model.scaffold30.60	0.28	1.38	0.84	1.92	2.9	1.69	2.64	3.32	2.13
evm.model.scaffold30.6	4.9	4.11	4.07	6.37	4.3	4.35	3.34	4.59	4.62
evm.model.scaffold30.59	32.09	28.27	25.83	37.11	37.65	31.29	34.55	45.93	33
evm.model.scaffold30.58	14.52	13.24	11.06	13.84	14.33	13.98	11.1	15.58	12.06
evm.model.scaffold30.57	0.77	0.95	0.84	1.81	1.56	0.66	1.3	2.13	1.15
evm.model.scaffold30.56	92.08	68.77	74.71	120.11	98.98	76.51	75.13	106.84	88.53
evm.model.scaffold30.55	7.26	6.33	6.92	11.23	6.01	6.35	6.02	7.52	6.4
evm.model.scaffold30.54	0.01	1.85	1.43	3.47	5.75	2.65	4.11	6.02	4.33
evm.model.scaffold30.53	2.46	1.58	4.56	3.82	0	2.92	1.43	5.27	2.46
evm.model.scaffold30.52	0	0	0	0	0.55	0	0	0	0
evm.model.scaffold30.51	4.26	4.48	3.46	6.43	5.28	4.11	4.18	5.2	4.95
evm.model.scaffold30.50	9.96	12.19	10.31	11.24	13.88	12.38	10.54	12.94	11.87
evm.model.scaffold30.5	25.86	24.48	22.84	23.91	31.41	26.25	24.87	35.29	27.68
evm.model.scaffold30.49	49.04	63.08	49.79	53.01	64.17	47.84	54.27	62.89	58.49
evm.model.scaffold30.48	24.04	25.81	23.9	26.25	30.13	24.83	21.78	26.52	24.88
evm.model.scaffold30.47	0.2	0.73	0.34	0.48	2.1	0.86	1.2	3.62	1.47
evm.model.scaffold30.46	32.63	29.22	26.04	36.83	40.83	36.7	50.31	41.86	37.89
evm.model.scaffold30.45	0.42	0.33	0.11	0.26	0.62	0.24	0.45	0.51	0.29
evm.model.scaffold30.44	5.35	6.96	7.27	8.55	8.78	5.52	5.77	8.49	7.2
evm.model.scaffold30.43	9.08	8.39	6.45	6.09	9.91	3.74	5.67	15.3	6.04
evm.model.scaffold30.42	4.77	4.78	4	5.27	5.82	3.48	3.26	6.35	5.69
evm.model.scaffold30.41	1.09	1.63	3.66	1.35	2.7	2.54	1.52	2.09	2.99
evm.model.scaffold30.40	92.06	92.02	92.69	95.23	113.77	83.86	73.41	114.59	76.41
evm.model.scaffold30.4	1.37	1.39	1.26	1.44	1.65	1.5	1.31	1.55	1.91
evm.model.scaffold30.39	68.4	62.47	71.26	108.34	83.55	50.04	53.78	97.68	64.9
evm.model.scaffold30.38	15.8	15.78	15.55	19.2	21.13	15.32	13.71	18.79	18.15
evm.model.scaffold30.37	6.37	5.98	5.48	7.36	7.73	6.81	6.59	8.07	6.55
evm.model.scaffold30.36	1.07	0.96	1.23	1.78	1.12	0.86	1.1	1.75	1.36
evm.model.scaffold30.35	15.67	12.57	12.51	20.54	10.68	14.56	17.91	18.21	10.9
evm.model.scaffold30.34	4.17	11.43	3.89	6.38	11.19	5.24	7.57	9.76	8.31
evm.model.scaffold30.33	8.71	8.59	8.2	11.85	9.87	9.6	8.5	9.42	10.59
evm.model.scaffold30.32	0.02	0.03	0.02	0	0	0.06	0.03	0.03	0.07
evm.model.scaffold30.31	5.49	7.85	6.24	8.44	11.04	7.23	7.77	11.24	8.8
evm.model.scaffold30.30	8.12	8.11	7.41	10.13	8.49	8.87	8.41	9	7.61
evm.model.scaffold30.3	6.68	6.67	6.07	5.02	6.18	7.33	4.94	6.26	5.94
evm.model.scaffold30.29	26.13	25.61	24.08	28.62	30.08	25.19	21.37	32.49	23.19
evm.model.scaffold30.28	24.84	25.06	20.64	29.85	24.98	24.22	21.48	23.86	17.31
evm.model.scaffold30.27	2.16	2.75	4.28	1.48	3.22	3.69	2.99	2.12	5.08
evm.model.scaffold30.26	134.83	111.07	126.35	116.49	97.56	111.2	78.16	136.37	103.46
evm.model.scaffold30.25	6.88	8.05	5.46	8.09	9.01	6.69	11.4	5.58	8.09
evm.model.scaffold30.24	66	58.43	62.29	68.88	44.84	62.6	41.08	66.28	61.54
evm.model.scaffold30.23	0.27	3.38	2.25	2.73	9.53	4.87	5.36	15.55	6.77
evm.model.scaffold30.22	0.8	1.42	1.21	2.07	1.07	0.91	0.61	3	2.39
evm.model.scaffold30.21	58.32	59.34	47.12	76.93	76.5	43.16	45.8	68.38	54.89
evm.model.scaffold30.20	7.79	6.51	6.46	11.9	8.01	7.25	6.07	9.5	8.5
evm.model.scaffold30.2	1.59	1.05	0.87	2.42	2.23	1.25	1.97	1.23	1.91
evm.model.scaffold30.19	44.1	42.82	48.51	47.95	41.17	53.31	45.32	49.05	48.76
evm.model.scaffold30.18	1.14	0.66	0.88	1.57	0.8	0.93	1.38	1.51	0.94
evm.model.scaffold30.17	2.56	2.97	3.04	3.57	5.06	3.34	2.67	5.2	4.11
evm.model.scaffold30.16	8.9	12.84	7.57	8.76	16.94	9.94	8.68	14.58	10.22
evm.model.scaffold30.15	1.76	4.44	3.42	5.72	9.93	4.75	6.36	14.06	8.38
evm.model.scaffold30.14	8	9.7	10.22	13.33	15.09	11.75	11.55	18.27	13.9
evm.model.scaffold30.13	15.68	16.23	12.86	16.57	19.57	15.73	13.24	19.84	16.26
evm.model.scaffold30.12	9.29	9.51	7.53	12.16	10.9	8.65	7.68	10.61	8.94
evm.model.scaffold30.11	3.28	2.01	2.37	4.01	2.85	2.06	2.76	3.13	3.4
evm.model.scaffold30.107	11.31	10.08	8.84	19.38	13.66	9.3	7.62	12.79	10.1
evm.model.scaffold30.106	0.48	2.31	1.33	2.42	5.33	2.72	3.67	9.06	4.76
evm.model.scaffold30.105	11.27	8.03	4.67	13.33	10.33	5.4	7.94	7.24	7.01
evm.model.scaffold30.104	5.96	8.97	5.08	9.92	12.38	6.88	8.3	14.46	9.75
evm.model.scaffold30.103	355.99	337.58	331.54	370.01	403.36	356.13	330.94	388.8	355.58
evm.model.scaffold30.102	23.59	148.99	12.28	24.9	161.12	13.71	21.1	72.21	16.41
evm.model.scaffold30.101	2.66	4.99	2.46	2.17	3	1.77	2.26	1.83	2.75
evm.model.scaffold30.100	81.53	84.22	103.08	27.21	82.46	49.57	71.27	67.43	56.61
evm.model.scaffold30.10	0.9	0.97	0.9	1.36	1.54	1.06	0.82	1.49	1.41
evm.model.scaffold30.1	0	0.11	0.09	0.13	0	0.1	0	0.2	0.17
evm.model.scaffold3.99	0	2.15	1.26	2.36	6.46	1.88	4.02	8.99	4.49
evm.model.scaffold3.98	0	2.09	0.73	1.23	4.26	2.47	3.28	11.99	4.52
evm.model.scaffold3.97	44.15	44.84	36.15	52.82	51.29	40.39	50.73	53.69	40.58
evm.model.scaffold3.96	34.47	33.02	32.26	42.23	37.6	35.5	40.03	38.22	35.24
evm.model.scaffold3.95	39.81	44.28	34.97	44.43	47.61	34.65	41	67.23	46.43
evm.model.scaffold3.94	5.92	5.74	5.01	7.05	7.63	5.69	6.92	6.77	7.59
evm.model.scaffold3.93	6.86	9.95	6.59	10.78	13.13	9.05	9.57	10.85	9.84
evm.model.scaffold3.92	23.27	21.36	22.4	34.69	34.49	26.2	27.07	31.72	30.02
evm.model.scaffold3.91	34.01	34	30.6	52.6	41.23	35.05	36.26	36.4	37.03
evm.model.scaffold3.90	9.82	11.43	8.89	10.72	12.24	10.82	11.58	10.98	12.85
evm.model.scaffold3.9	32.78	34.28	27.41	57.87	44.47	30.14	34.97	48.87	31.2
evm.model.scaffold3.89	6893.94	9321.62	7423.53	2969.28	4691.93	5292.83	21342.58	5836.83	11830.02
evm.model.scaffold3.88	1.53	4.88	4.28	2.31	3.72	2.21	4.35	7.4	3.78
evm.model.scaffold3.87	0	0	0	0	0	0	0	0	0
evm.model.scaffold3.86	5.04	4.67	4.37	5.16	4.55	3	2.51	6.96	4.69
evm.model.scaffold3.85	33.96	38.58	34.2	36.37	34.11	31.7	41.69	38.91	32.7
evm.model.scaffold3.84	0.21	0.09	0.22	0.25	0.14	0.09	0.06	0.13	0.2
evm.model.scaffold3.83	1.58	0.7	0.91	0.68	1.24	1.17	0.7	0.64	0.98
evm.model.scaffold3.82	42.44	54.33	47.04	42.17	65.99	42.99	36.26	49.08	42.99
evm.model.scaffold3.81	31.61	31.53	32.99	32.04	37.53	31.11	37.61	35.2	42.02
evm.model.scaffold3.80	25.39	23.7	18.62	24.22	26.05	18.88	20.21	25.1	20.98
evm.model.scaffold3.8	7.55	10.02	9.13	10.56	13.45	9.36	9.55	14.36	11.46
evm.model.scaffold3.79	0.83	1.22	1.17	1.56	1.9	1.39	1.14	2.23	2.02
evm.model.scaffold3.78	18.11	18.75	17.59	20.29	22.59	18.28	17.66	22.81	19.39
evm.model.scaffold3.77	9.32	8.87	9.08	10.31	10.06	10.16	7.92	12.82	8.55
evm.model.scaffold3.76	0	4.03	1.57	3.16	8.72	4.25	5.85	19.53	8.83
evm.model.scaffold3.75	0	0	0	0	0	0	0	0	0
evm.model.scaffold3.74	0	0.78	0.59	2.93	3.66	2.23	1.79	4.95	6.55
evm.model.scaffold3.73	0	2.43	1.06	1.69	6.42	2.94	3.57	14.49	5.99
evm.model.scaffold3.72	0	1.32	0.56	0.96	3.32	1.46	2.01	6.41	2.46
evm.model.scaffold3.71	9.41	9.54	9.77	11.74	11.16	10.2	9.03	11.75	9.45
evm.model.scaffold3.70	18.85	24.74	21.68	24.81	32.57	24.25	24.41	33.76	28.41
evm.model.scaffold3.7	14.68	20.56	17.37	16.27	21.79	23.03	26.45	28.24	23.66
evm.model.scaffold3.69	32.18	29.71	28.03	41.58	44.13	25.77	34.24	44.37	25.97
evm.model.scaffold3.68	109.92	114.3	110.31	134.38	142.86	128.76	106.07	131.54	103.39
evm.model.scaffold3.67	31.75	36.41	33.82	36.25	45	34.35	26.66	41.04	27.91
evm.model.scaffold3.66	0.07	0	0	0.05	0	0.06	0.08	0.04	0.07
evm.model.scaffold3.65	18.73	18.59	13.46	16.27	18.96	15.84	24.05	34.57	23.72
evm.model.scaffold3.64	42.57	39.94	36.22	62.85	58.09	35.76	39.71	50.37	34.37
evm.model.scaffold3.63	0.11	0.76	0.34	0.71	1.85	0.95	1.34	4.03	1.84
evm.model.scaffold3.62	0.01	9.26	2.92	6.25	21.47	8.86	12.19	42.56	16.24
evm.model.scaffold3.61	5.9	7.48	5.04	10.85	7.78	7.4	6.94	6.88	8.89
evm.model.scaffold3.60	32.33	41.32	29.28	58.97	88.05	30.65	26.79	67.76	23.14
evm.model.scaffold3.6	6.8	7.14	7.89	4.8	10.26	8.13	8.23	5.36	6.04
evm.model.scaffold3.59	4.7	5.38	4.47	5.94	6.69	4.94	4.94	6.67	6.01
evm.model.scaffold3.58	44.36	38.43	40.58	51.21	47.74	38.43	34.48	47.34	34.67
evm.model.scaffold3.57	18.05	18.34	16.51	22.22	23.33	17.65	16.96	21.26	18.07
evm.model.scaffold3.56	5.62	6.81	4.93	5.99	8.1	5.79	5.71	7.19	6.74
evm.model.scaffold3.55	1166.7	1301.24	1217.69	1239.93	1288.4	1163.46	1180.33	1385.08	1584.1
evm.model.scaffold3.54	28.2	36.1	28.55	47.39	55.7	35.4	30.65	56.92	42.08
evm.model.scaffold3.53	0.53	0.22	0.28	0.16	0.62	0.31	0.56	0.91	0.5
evm.model.scaffold3.52	0.81	0.67	0.26	0.27	0.5	0.21	0.3	0.77	0.25
evm.model.scaffold3.51	11.94	10.49	11.01	14.94	13.23	11.15	8.29	13.4	11.91
evm.model.scaffold3.50	59.6	68.86	45.37	92.43	46.89	127.64	72.12	86.29	43.01
evm.model.scaffold3.5	26.6	28.1	25.07	31.07	37.32	29.33	25.46	33.59	27.55
evm.model.scaffold3.49	17.34	18.46	16.85	21.96	25.21	18.39	21.06	30.97	20.31
evm.model.scaffold3.48	0.99	1.3	1.14	0.85	1.23	0.84	0.62	1.05	1
evm.model.scaffold3.47	10.18	9.27	9.53	12.9	12.82	9.39	10.02	13.18	11.11
evm.model.scaffold3.46	44.41	45.46	45.73	50.84	33.08	30.82	26.26	38.38	40.19
evm.model.scaffold3.45	0	0	0	0	0	0	0	0	0
evm.model.scaffold3.44	3.2	4.48	3	5.51	4.38	3	2.9	3.79	3.32
evm.model.scaffold3.43	132.93	142.27	126.25	131.87	155.75	120.85	119.96	140.96	118.92
evm.model.scaffold3.42	3.82	4.91	3.83	2.51	6.3	6.59	3.09	3.22	3.02
evm.model.scaffold3.41	1.29	0.37	0.29	0.41	0.28	1.02	0.44	0.7	0.43
evm.model.scaffold3.40	2.59	2.6	2.82	3.13	3.66	3.79	2.82	4.04	3.36
evm.model.scaffold3.4	15.31	15.36	16.39	17.03	16.64	16	15.5	17.82	16.54
evm.model.scaffold3.39	401.41	407.52	336.49	449.29	434.35	431.66	475.72	458.44	439.88
evm.model.scaffold3.38	34.07	27.28	29.93	20.88	22.43	24.98	26.15	12.55	24.17
evm.model.scaffold3.37	7.24	9.58	8.3	7.5	11.17	7.45	8.59	13.05	10.14
evm.model.scaffold3.36	4.96	5.78	6.14	6.23	7.51	8.18	6.33	9.99	9.01
evm.model.scaffold3.35	12.91	10.67	12.23	15.76	13.61	13.86	12.58	13.99	14.86
evm.model.scaffold3.34	17.49	15.87	16.27	22.4	21.28	16.2	16.16	20.96	17.76
evm.model.scaffold3.33	31.25	28.34	33.59	50.42	35.97	24.74	24.97	40.46	29.41
evm.model.scaffold3.32	43.78	38.27	33.84	50.29	47.98	36.96	37.32	50.13	41.84
evm.model.scaffold3.31	0.66	1.17	0.73	1.44	1.27	0.55	0.75	1.72	1.03
evm.model.scaffold3.30	0.13	0.06	0.05	0.1	0.24	0.09	0.08	0.22	0.1
evm.model.scaffold3.3	54.43	50.4	48.59	67.08	74.21	53.15	47.38	68.21	50.3
evm.model.scaffold3.296	15.53	12.92	15.26	11.97	13.98	11.54	5.32	11.3	9.01
evm.model.scaffold3.295	20.67	17.33	21.47	25.11	16.31	14.16	25.83	18.64	17.16
evm.model.scaffold3.294	8.6	9.69	8.78	10.85	12.01	10	8.98	13.42	8.84
evm.model.scaffold3.293	14.91	10.25	13.24	21.29	14.87	13.18	13.2	14.57	14.17
evm.model.scaffold3.292	4.32	4.38	4.03	7.74	5.91	4.21	5.94	6.94	6.02
evm.model.scaffold3.291	37.61	41.07	34.04	51.18	53.96	38.45	38.97	54.11	45.75
evm.model.scaffold3.290	8.72	9.94	8.27	10.38	10.34	9.96	8.83	9.55	8.96
evm.model.scaffold3.29	0.14	0.17	0.06	0.26	0.26	0.32	0.26	0.3	0.27
evm.model.scaffold3.289	0	0	0	0	0	0	0	0	0.02
evm.model.scaffold3.288	3.5	5.42	4.64	4.33	7.76	6.87	6.34	12.11	9.43
evm.model.scaffold3.287	13.61	10.19	9.17	12.01	12.83	8.34	11.33	13.21	12.69
evm.model.scaffold3.286	7.4	16.7	13.97	16.74	27.82	16.65	16.26	42.38	23.4
evm.model.scaffold3.285	21.73	24.78	22.78	32.4	38.59	28.93	28.24	50.59	32.79
evm.model.scaffold3.284	765.72	675.57	857.96	356.12	396.27	383.23	317.56	289.2	359.88
evm.model.scaffold3.283	0	1.76	0.98	1.91	4.35	1.92	2.28	10.41	2.95
evm.model.scaffold3.282	0	1.43	1	1.91	4.7	2.01	2.2	4.72	3.72
evm.model.scaffold3.281	0.04	3.09	2.67	4.06	9.47	3.79	5.97	9.35	8.26
evm.model.scaffold3.280	5.31	5.03	4.76	7.76	6.2	6.91	7.77	5.7	5.98
evm.model.scaffold3.28	23.87	20.84	23.54	28.93	29.33	23.35	20.31	31.41	27.68
evm.model.scaffold3.279	0	3.08	0.97	3.53	5.59	4.33	5.58	12.73	5.41
evm.model.scaffold3.278	0	0	0	0	0	0	0	0	0
evm.model.scaffold3.277	2.15	1.27	1.54	1.77	1.95	1.78	2.51	1.9	2.14
